bits,N,y,q,r,N_digits,y_digits,q_digits,r_digits,q_norm,q_bin,exact,correct_digits,valid_digits
8,143,1919,13,60,3,4,2,2,0.0915493,Q0_25,0,0,2
8,143,8162,57,11,3,4,2,2,0.40140845,Q25_50,0,1,2
8,143,17459,122,13,3,5,3,2,0.85915493,Q75_100,1,2,2
8,143,12497,87,56,3,5,2,2,0.61267606,Q50_75,0,1,2
8,143,10796,75,71,3,5,2,2,0.52816901,Q50_75,0,0,2
8,143,11237,78,83,3,5,2,2,0.54929577,Q50_75,1,2,2
8,143,7397,51,104,3,4,2,3,0.35915493,Q25_50,0,1,3
8,143,5170,36,22,3,4,2,2,0.25352113,Q25_50,0,1,2
8,143,15180,106,22,3,5,3,2,0.74647887,Q50_75,0,0,2
8,143,3235,22,89,3,4,2,2,0.15492958,Q0_25,0,1,2
8,143,9719,67,138,3,4,2,3,0.47183099,Q25_50,0,2,3
8,143,19305,135,0,3,5,3,1,0.95070423,Q75_100,0,0,1
8,143,19722,137,131,3,5,3,3,0.96478873,Q75_100,0,2,3
8,143,17460,122,14,3,5,3,2,0.85915493,Q75_100,0,0,2
8,143,7697,53,118,3,4,2,3,0.37323944,Q25_50,0,2,3
8,143,8496,59,59,3,4,2,2,0.41549296,Q25_50,0,0,2
8,143,16574,115,129,3,5,3,3,0.80985915,Q75_100,0,2,3
8,143,15721,109,134,3,5,3,3,0.76760563,Q75_100,0,2,3
8,143,7124,49,117,3,4,2,3,0.34507042,Q25_50,0,2,3
8,143,9033,63,24,3,4,2,2,0.44366197,Q25_50,0,1,2
8,143,10953,76,85,3,5,2,2,0.53521127,Q50_75,0,1,2
8,143,9027,63,18,3,4,2,2,0.44366197,Q25_50,0,0,2
8,143,5131,35,126,3,4,2,3,0.24647887,Q0_25,0,2,3
8,143,1545,10,115,3,4,2,3,0.07042254,Q0_25,0,2,3
8,143,16108,112,92,3,5,3,2,0.78873239,Q75_100,0,1,2
8,143,17061,119,44,3,5,3,2,0.83802817,Q75_100,0,1,2
8,143,6154,43,5,3,4,2,1,0.3028169,Q25_50,0,0,1
8,143,7608,53,29,3,4,2,2,0.37323944,Q25_50,0,1,2
8,143,10431,72,135,3,5,2,3,0.50704225,Q50_75,0,1,3
8,143,11313,79,16,3,5,2,2,0.55633803,Q50_75,0,1,2
8,143,9267,64,115,3,4,2,3,0.45070423,Q25_50,0,1,3
8,143,5990,41,127,3,4,2,3,0.28873239,Q25_50,0,2,3
8,143,17829,124,97,3,5,3,2,0.87323944,Q75_100,0,1,2
8,143,7172,50,22,3,4,2,2,0.35211268,Q25_50,0,1,2
8,143,2784,19,67,3,4,2,2,0.13380282,Q0_25,0,1,2
8,143,17071,119,54,3,5,3,2,0.83802817,Q75_100,0,0,2
8,143,95,0,95,3,2,1,2,0.0,Q0_25,0,0,2
8,143,10319,72,23,3,5,2,2,0.50704225,Q50_75,1,2,2
8,143,14515,101,72,3,5,3,2,0.71126761,Q50_75,0,1,2
8,143,16124,112,108,3,5,3,3,0.78873239,Q75_100,0,2,3
8,143,13367,93,68,3,5,2,2,0.65492958,Q50_75,0,1,2
8,143,16039,112,23,3,5,3,2,0.78873239,Q75_100,1,2,2
8,143,19094,133,75,3,5,3,2,0.93661972,Q75_100,0,1,2
8,143,16213,113,54,3,5,3,2,0.79577465,Q75_100,0,1,2
8,143,7152,50,2,3,4,2,1,0.35211268,Q25_50,0,0,1
8,143,1562,10,132,3,4,2,3,0.07042254,Q0_25,0,2,3
8,143,18515,129,68,3,5,3,2,0.9084507,Q75_100,0,0,2
8,143,6839,47,118,3,4,2,3,0.33098592,Q25_50,0,2,3
8,143,11848,82,122,3,5,2,3,0.57746479,Q50_75,0,1,3
8,143,5653,39,76,3,4,2,2,0.27464789,Q25_50,0,1,2
8,143,20241,141,78,3,5,3,2,0.99295775,Q75_100,0,0,2
8,143,2623,18,49,3,4,2,2,0.12676056,Q0_25,0,1,2
8,143,16857,117,126,3,5,3,3,0.82394366,Q75_100,0,2,3
8,143,7176,50,26,3,4,2,2,0.35211268,Q25_50,0,1,2
8,143,10268,71,115,3,5,2,3,0.5,Q50_75,0,1,3
8,143,2731,19,14,3,4,2,2,0.13380282,Q0_25,0,1,2
8,143,7067,49,60,3,4,2,2,0.34507042,Q25_50,0,1,2
8,143,14719,102,133,3,5,3,3,0.71830986,Q50_75,1,3,3
8,143,8561,59,124,3,4,2,3,0.41549296,Q25_50,0,2,3
8,143,8336,58,42,3,4,2,2,0.4084507,Q25_50,0,1,2
8,143,8401,58,107,3,4,2,3,0.4084507,Q25_50,0,1,3
8,143,606,4,34,3,3,1,2,0.02816901,Q0_25,0,0,2
8,143,3416,23,127,3,4,2,3,0.16197183,Q0_25,0,2,3
8,143,19364,135,59,3,5,3,2,0.95070423,Q75_100,0,1,2
8,143,4997,34,135,3,4,2,3,0.23943662,Q0_25,0,2,3
8,143,9541,66,103,3,4,2,3,0.46478873,Q25_50,0,2,3
8,143,5077,35,72,3,4,2,2,0.24647887,Q0_25,0,1,2
8,143,15235,106,77,3,5,3,2,0.74647887,Q50_75,0,1,2
8,143,5631,39,54,3,4,2,2,0.27464789,Q25_50,0,1,2
8,143,16684,116,96,3,5,3,2,0.81690141,Q75_100,0,1,2
8,143,10252,71,99,3,5,2,2,0.5,Q50_75,0,1,2
8,143,8838,61,115,3,4,2,3,0.42957746,Q25_50,0,2,3
8,143,4677,32,101,3,4,2,3,0.22535211,Q0_25,0,1,3
8,143,18693,130,103,3,5,3,3,0.91549296,Q75_100,0,2,3
8,143,13695,95,110,3,5,2,3,0.66901408,Q50_75,0,2,3
8,143,9359,65,64,3,4,2,2,0.45774648,Q25_50,0,0,2
8,143,7696,53,117,3,4,2,3,0.37323944,Q25_50,0,2,3
8,143,17625,123,36,3,5,3,2,0.86619718,Q75_100,0,1,2
8,143,11935,83,66,3,5,2,2,0.58450704,Q50_75,0,1,2
8,143,13290,92,134,3,5,2,3,0.64788732,Q50_75,0,2,3
8,143,15599,109,12,3,5,3,2,0.76760563,Q75_100,0,1,2
8,143,12773,89,46,3,5,2,2,0.62676056,Q50_75,0,1,2
8,143,15467,108,23,3,5,3,2,0.76056338,Q75_100,1,2,2
8,143,8901,62,35,3,4,2,2,0.43661972,Q25_50,0,0,2
8,143,11710,81,127,3,5,2,3,0.57042254,Q50_75,0,2,3
8,143,6009,42,3,3,4,2,1,0.29577465,Q25_50,1,1,1
8,143,4546,31,113,3,4,2,3,0.21830986,Q0_25,1,3,3
8,143,7418,51,125,3,4,2,3,0.35915493,Q25_50,0,2,3
8,143,20143,140,123,3,5,3,3,0.98591549,Q75_100,0,2,3
8,143,13547,94,105,3,5,2,3,0.66197183,Q50_75,0,2,3
8,143,5878,41,15,3,4,2,2,0.28873239,Q25_50,0,1,2
8,143,11022,77,11,3,5,2,2,0.54225352,Q50_75,0,1,2
8,143,5200,36,52,3,4,2,2,0.25352113,Q25_50,0,1,2
8,143,15404,107,103,3,5,3,3,0.75352113,Q75_100,0,2,3
8,143,388,2,102,3,3,1,3,0.01408451,Q0_25,0,1,3
8,143,17029,119,12,3,5,3,2,0.83802817,Q75_100,0,1,2
8,143,10716,74,134,3,5,2,3,0.52112676,Q50_75,0,2,3
8,143,10748,75,23,3,5,2,2,0.52816901,Q50_75,0,1,2
8,143,19861,138,127,3,5,3,3,0.97183099,Q75_100,0,1,3
8,143,17680,123,91,3,5,3,2,0.86619718,Q75_100,0,1,2
8,143,10447,73,8,3,5,2,1,0.51408451,Q50_75,0,0,1
8,143,3756,26,38,3,4,2,2,0.18309859,Q0_25,0,1,2
8,143,7938,55,73,3,4,2,2,0.38732394,Q25_50,1,2,2
8,143,1237,8,93,3,4,1,2,0.05633803,Q0_25,0,1,2
8,143,6201,43,52,3,4,2,2,0.3028169,Q25_50,0,1,2
8,143,3790,26,72,3,4,2,2,0.18309859,Q0_25,0,0,2
8,143,3324,23,35,3,4,2,2,0.16197183,Q0_25,0,1,2
8,143,5866,41,3,3,4,2,1,0.28873239,Q25_50,1,1,1
8,143,1208,8,64,3,4,1,2,0.05633803,Q0_25,0,0,2
8,143,10075,70,65,3,5,2,2,0.49295775,Q25_50,0,1,2
8,143,3391,23,102,3,4,2,3,0.16197183,Q0_25,0,1,3
8,143,20275,141,112,3,5,3,3,0.99295775,Q75_100,0,1,3
8,143,5306,37,15,3,4,2,2,0.26056338,Q25_50,0,1,2
8,143,13543,94,101,3,5,2,3,0.66197183,Q50_75,0,2,3
8,143,3505,24,73,3,4,2,2,0.16901408,Q0_25,1,2,2
8,143,3797,26,79,3,4,2,2,0.18309859,Q0_25,0,0,2
8,143,5189,36,41,3,4,2,2,0.25352113,Q25_50,0,1,2
8,143,18050,126,32,3,5,3,2,0.88732394,Q75_100,0,1,2
8,143,2617,18,43,3,4,2,2,0.12676056,Q0_25,0,1,2
8,143,7969,55,104,3,4,2,3,0.38732394,Q25_50,0,2,3
8,143,2657,18,83,3,4,2,2,0.12676056,Q0_25,1,2,2
8,143,15714,109,127,3,5,3,3,0.76760563,Q75_100,0,1,3
8,143,10747,75,22,3,5,2,2,0.52816901,Q50_75,0,0,2
8,143,4504,31,71,3,4,2,2,0.21830986,Q0_25,0,1,2
8,143,16040,112,24,3,5,3,2,0.78873239,Q75_100,0,1,2
8,143,16640,116,52,3,5,3,2,0.81690141,Q75_100,0,1,2
8,143,7332,51,39,3,4,2,2,0.35915493,Q25_50,0,0,2
8,143,2172,15,27,3,4,2,2,0.1056338,Q0_25,0,0,2
8,143,14877,104,5,3,5,3,1,0.73239437,Q50_75,0,0,1
8,143,18669,130,79,3,5,3,2,0.91549296,Q75_100,0,0,2
8,143,19104,133,85,3,5,3,2,0.93661972,Q75_100,0,0,2
8,143,11336,79,39,3,5,2,2,0.55633803,Q50_75,0,1,2
8,143,7180,50,30,3,4,2,2,0.35211268,Q25_50,0,1,2
8,143,2715,18,141,3,4,2,3,0.12676056,Q0_25,0,1,3
8,143,16625,116,37,3,5,3,2,0.81690141,Q75_100,0,1,2
8,143,7574,52,138,3,4,2,3,0.36619718,Q25_50,0,2,3
8,143,9423,65,128,3,4,2,3,0.45774648,Q25_50,0,1,3
8,143,16030,112,14,3,5,3,2,0.78873239,Q75_100,0,1,2
8,143,735,5,20,3,3,1,2,0.03521127,Q0_25,0,0,2
8,143,5103,35,98,3,4,2,2,0.24647887,Q0_25,0,0,2
8,143,7018,49,11,3,4,2,2,0.34507042,Q25_50,0,0,2
8,143,10721,74,139,3,5,2,3,0.52112676,Q50_75,0,2,3
8,143,16071,112,55,3,5,3,2,0.78873239,Q75_100,0,0,2
8,143,19597,137,6,3,5,3,1,0.96478873,Q75_100,0,0,1
8,143,14646,102,60,3,5,3,2,0.71830986,Q50_75,0,1,2
8,143,15488,108,44,3,5,3,2,0.76056338,Q75_100,0,1,2
8,143,19517,136,69,3,5,3,2,0.95774648,Q75_100,0,0,2
8,143,2001,13,142,3,4,2,3,0.0915493,Q0_25,0,1,3
8,143,6350,44,58,3,4,2,2,0.30985915,Q25_50,0,0,2
8,143,9344,65,49,3,4,2,2,0.45774648,Q25_50,0,0,2
8,143,14950,104,78,3,5,3,2,0.73239437,Q50_75,0,0,2
8,143,5051,35,46,3,4,2,2,0.24647887,Q0_25,0,1,2
8,143,6538,45,103,3,4,2,3,0.31690141,Q25_50,1,3,3
8,143,6477,45,42,3,4,2,2,0.31690141,Q25_50,0,1,2
8,143,1469,10,39,3,4,2,2,0.07042254,Q0_25,0,1,2
8,143,15397,107,96,3,5,3,2,0.75352113,Q75_100,0,1,2
8,143,20434,142,128,3,5,3,3,1.0,Q75_100,0,1,3
8,143,11954,83,85,3,5,2,2,0.58450704,Q50_75,0,1,2
8,143,9854,68,130,3,4,2,3,0.47887324,Q25_50,0,2,3
8,143,9521,66,83,3,4,2,2,0.46478873,Q25_50,1,2,2
8,143,9756,68,32,3,4,2,2,0.47887324,Q25_50,0,1,2
8,143,5764,40,44,3,4,2,2,0.28169014,Q25_50,0,1,2
8,143,5776,40,56,3,4,2,2,0.28169014,Q25_50,0,1,2
8,143,15187,106,29,3,5,3,2,0.74647887,Q50_75,0,1,2
8,143,17971,125,96,3,5,3,2,0.88028169,Q75_100,0,1,2
8,143,1770,12,54,3,4,2,2,0.08450704,Q0_25,0,1,2
8,143,10000,69,133,3,5,2,3,0.48591549,Q25_50,0,2,3
8,143,7148,49,141,3,4,2,3,0.34507042,Q25_50,0,1,3
8,143,18220,127,59,3,5,3,2,0.8943662,Q75_100,0,0,2
8,143,1365,9,78,3,4,1,2,0.06338028,Q0_25,0,1,2
8,143,5201,36,53,3,4,2,2,0.25352113,Q25_50,1,2,2
8,143,5701,39,124,3,4,2,3,0.27464789,Q25_50,0,2,3
8,143,11860,82,134,3,5,2,3,0.57746479,Q50_75,0,2,3
8,143,17034,119,17,3,5,3,2,0.83802817,Q75_100,0,0,2
8,143,3374,23,85,3,4,2,2,0.16197183,Q0_25,0,1,2
8,143,15274,106,116,3,5,3,3,0.74647887,Q50_75,0,1,3
8,143,11489,80,49,3,5,2,2,0.56338028,Q50_75,0,1,2
8,143,13676,95,91,3,5,2,2,0.66901408,Q50_75,0,0,2
8,143,12919,90,49,3,5,2,2,0.63380282,Q50_75,0,1,2
8,143,17847,124,115,3,5,3,3,0.87323944,Q75_100,0,2,3
8,143,3338,23,49,3,4,2,2,0.16197183,Q0_25,0,1,2
8,143,6722,47,1,3,4,2,1,0.33098592,Q25_50,0,0,1
8,143,13342,93,43,3,5,2,2,0.65492958,Q50_75,1,2,2
8,143,2486,17,55,3,4,2,2,0.11971831,Q0_25,0,1,2
8,143,16448,115,3,3,5,3,1,0.80985915,Q75_100,1,1,1
8,143,12664,88,80,3,5,2,2,0.61971831,Q50_75,0,0,2
8,143,9691,67,110,3,4,2,3,0.47183099,Q25_50,0,2,3
8,143,2391,16,103,3,4,2,3,0.11267606,Q0_25,0,2,3
8,143,5474,38,40,3,4,2,2,0.26760563,Q25_50,0,0,2
8,143,2444,17,13,3,4,2,2,0.11971831,Q0_25,1,2,2
8,143,15221,106,63,3,5,3,2,0.74647887,Q50_75,1,2,2
8,143,8546,59,109,3,4,2,3,0.41549296,Q25_50,0,1,3
8,143,8557,59,120,3,4,2,3,0.41549296,Q25_50,0,2,3
8,143,15734,110,4,3,5,3,1,0.77464789,Q75_100,0,0,1
8,143,16688,116,100,3,5,3,3,0.81690141,Q75_100,0,1,3
8,143,20382,142,76,3,5,3,2,1.0,Q75_100,0,1,2
8,143,5257,36,109,3,4,2,3,0.25352113,Q25_50,0,1,3
8,143,12720,88,136,3,5,2,3,0.61971831,Q50_75,0,2,3
8,143,11877,83,8,3,5,2,1,0.58450704,Q50_75,0,0,1
8,143,19615,137,24,3,5,3,2,0.96478873,Q75_100,0,1,2
8,143,13765,96,37,3,5,2,2,0.67605634,Q50_75,0,0,2
8,143,10418,72,122,3,5,2,3,0.50704225,Q50_75,0,1,3
8,143,12089,84,77,3,5,2,2,0.5915493,Q50_75,0,0,2
8,143,112,0,112,3,3,1,3,0.0,Q0_25,0,2,3
8,143,18609,130,19,3,5,3,2,0.91549296,Q75_100,0,0,2
8,143,2171,15,26,3,4,2,2,0.1056338,Q0_25,0,0,2
8,143,13532,94,90,3,5,2,2,0.66197183,Q50_75,0,1,2
8,143,13773,96,45,3,5,2,2,0.67605634,Q50_75,0,1,2
8,143,13953,97,82,3,5,2,2,0.68309859,Q50_75,0,1,2
8,143,13393,93,94,3,5,2,2,0.65492958,Q50_75,0,1,2
8,143,17265,120,105,3,5,3,3,0.84507042,Q75_100,0,2,3
8,143,10189,71,36,3,5,2,2,0.5,Q50_75,0,0,2
8,143,18407,128,103,3,5,3,3,0.90140845,Q75_100,0,2,3
8,143,17841,124,109,3,5,3,3,0.87323944,Q75_100,0,1,3
8,143,2559,17,128,3,4,2,3,0.11971831,Q0_25,0,2,3
8,143,5095,35,90,3,4,2,2,0.24647887,Q0_25,0,1,2
8,143,13047,91,34,3,5,2,2,0.64084507,Q50_75,0,1,2
8,143,14129,98,115,3,5,2,3,0.69014085,Q50_75,0,1,3
8,143,14651,102,65,3,5,3,2,0.71830986,Q50_75,0,1,2
8,143,2951,20,91,3,4,2,2,0.14084507,Q0_25,0,1,2
8,143,5127,35,122,3,4,2,3,0.24647887,Q0_25,0,1,3
8,143,8909,62,43,3,4,2,2,0.43661972,Q25_50,1,2,2
8,143,8492,59,55,3,4,2,2,0.41549296,Q25_50,0,1,2
8,143,19723,137,132,3,5,3,3,0.96478873,Q75_100,0,2,3
8,143,16816,117,85,3,5,3,2,0.82394366,Q75_100,0,1,2
8,143,9640,67,59,3,4,2,2,0.47183099,Q25_50,0,0,2
8,143,7131,49,124,3,4,2,3,0.34507042,Q25_50,0,2,3
8,143,7717,53,138,3,4,2,3,0.37323944,Q25_50,0,2,3
8,143,10417,72,121,3,5,2,3,0.50704225,Q50_75,0,1,3
8,143,15393,107,92,3,5,3,2,0.75352113,Q75_100,0,1,2
8,143,15677,109,90,3,5,3,2,0.76760563,Q75_100,0,0,2
8,143,13359,93,60,3,5,2,2,0.65492958,Q50_75,0,1,2
8,143,7596,53,17,3,4,2,2,0.37323944,Q25_50,0,1,2
8,143,15730,110,0,3,5,3,1,0.77464789,Q75_100,0,0,1
8,143,17722,123,133,3,5,3,3,0.86619718,Q75_100,1,3,3
8,143,4286,29,139,3,4,2,3,0.20422535,Q0_25,0,2,3
8,143,10706,74,124,3,5,2,3,0.52112676,Q50_75,0,2,3
8,143,1685,11,112,3,4,2,3,0.07746479,Q0_25,0,1,3
8,143,9230,64,78,3,4,2,2,0.45070423,Q25_50,0,0,2
8,143,13655,95,70,3,5,2,2,0.66901408,Q50_75,0,1,2
8,143,16557,115,112,3,5,3,3,0.80985915,Q75_100,0,2,3
8,143,4329,30,39,3,4,2,2,0.21126761,Q0_25,0,1,2
8,143,6617,46,39,3,4,2,2,0.32394366,Q25_50,0,1,2
8,143,1483,10,53,3,4,2,2,0.07042254,Q0_25,1,2,2
8,143,3779,26,61,3,4,2,2,0.18309859,Q0_25,0,0,2
8,143,2812,19,95,3,4,2,2,0.13380282,Q0_25,0,1,2
8,143,10799,75,74,3,5,2,2,0.52816901,Q50_75,0,0,2
8,143,1218,8,74,3,4,1,2,0.05633803,Q0_25,0,0,2
8,143,1811,12,95,3,4,2,2,0.08450704,Q0_25,0,1,2
8,143,18520,129,73,3,5,3,2,0.9084507,Q75_100,1,2,2
8,143,7851,54,129,3,4,2,3,0.38028169,Q25_50,0,1,3
8,143,8095,56,87,3,4,2,2,0.3943662,Q25_50,0,0,2
8,143,3539,24,107,3,4,2,3,0.16901408,Q0_25,0,2,3
8,143,11525,80,85,3,5,2,2,0.56338028,Q50_75,0,1,2
8,143,14041,98,27,3,5,2,2,0.69014085,Q50_75,0,1,2
8,143,20327,142,21,3,5,3,2,1.0,Q75_100,0,1,2
8,143,18384,128,80,3,5,3,2,0.90140845,Q75_100,0,1,2
8,143,802,5,87,3,3,1,2,0.03521127,Q0_25,0,1,2
8,143,16511,115,66,3,5,3,2,0.80985915,Q75_100,0,1,2
8,143,19273,134,111,3,5,3,3,0.94366197,Q75_100,0,2,3
8,143,169,1,26,3,3,1,2,0.00704225,Q0_25,0,0,2
8,143,10890,76,22,3,5,2,2,0.53521127,Q50_75,0,1,2
8,143,4611,32,35,3,4,2,2,0.22535211,Q0_25,0,1,2
8,143,4697,32,121,3,4,2,3,0.22535211,Q0_25,0,2,3
8,143,2517,17,86,3,4,2,2,0.11971831,Q0_25,0,1,2
8,143,15793,110,63,3,5,3,2,0.77464789,Q75_100,1,2,2
8,143,4198,29,51,3,4,2,2,0.20422535,Q0_25,0,0,2
8,143,1745,12,29,3,4,2,2,0.08450704,Q0_25,0,0,2
8,143,4248,29,101,3,4,2,3,0.20422535,Q0_25,0,1,3
8,143,2630,18,56,3,4,2,2,0.12676056,Q0_25,0,1,2
8,143,12250,85,95,3,5,2,2,0.59859155,Q50_75,0,1,2
8,143,3575,25,0,3,4,2,1,0.17605634,Q0_25,0,0,1
8,143,17702,123,113,3,5,3,3,0.86619718,Q75_100,1,3,3
8,143,18854,131,121,3,5,3,3,0.92253521,Q75_100,0,2,3
8,143,16838,117,107,3,5,3,3,0.82394366,Q75_100,0,2,3
8,143,11000,76,132,3,5,2,3,0.53521127,Q50_75,0,1,3
8,143,16114,112,98,3,5,3,2,0.78873239,Q75_100,0,1,2
8,143,8220,57,69,3,4,2,2,0.40140845,Q25_50,0,0,2
8,143,15746,110,16,3,5,3,2,0.77464789,Q75_100,0,1,2
8,143,12836,89,109,3,5,2,3,0.62676056,Q50_75,0,2,3
8,143,11835,82,109,3,5,2,3,0.57746479,Q50_75,0,2,3
8,143,17528,122,82,3,5,3,2,0.85915493,Q75_100,0,1,2
8,143,17278,120,118,3,5,3,3,0.84507042,Q75_100,0,2,3
8,143,8598,60,18,3,4,2,2,0.42253521,Q25_50,0,1,2
8,143,17533,122,87,3,5,3,2,0.85915493,Q75_100,0,0,2
8,143,6779,47,58,3,4,2,2,0.33098592,Q25_50,0,1,2
8,143,18074,126,56,3,5,3,2,0.88732394,Q75_100,0,1,2
8,143,3945,27,84,3,4,2,2,0.19014085,Q0_25,0,1,2
8,143,12079,84,67,3,5,2,2,0.5915493,Q50_75,0,1,2
8,143,1179,8,35,3,4,1,2,0.05633803,Q0_25,0,1,2
8,143,4587,32,11,3,4,2,2,0.22535211,Q0_25,0,1,2
8,143,2607,18,33,3,4,2,2,0.12676056,Q0_25,0,1,2
8,143,11239,78,85,3,5,2,2,0.54929577,Q50_75,0,0,2
8,143,3736,26,18,3,4,2,2,0.18309859,Q0_25,0,0,2
8,143,17585,122,139,3,5,3,3,0.85915493,Q75_100,0,2,3
8,143,18147,126,129,3,5,3,3,0.88732394,Q75_100,0,1,3
8,143,10547,73,108,3,5,2,3,0.51408451,Q50_75,0,2,3
8,143,5786,40,66,3,4,2,2,0.28169014,Q25_50,0,1,2
8,143,17000,118,126,3,5,3,3,0.83098592,Q75_100,0,2,3
8,143,20047,140,27,3,5,3,2,0.98591549,Q75_100,0,0,2
8,143,727,5,12,3,3,1,2,0.03521127,Q0_25,0,1,2
8,143,13526,94,84,3,5,2,2,0.66197183,Q50_75,0,1,2
8,143,1413,9,126,3,4,1,3,0.06338028,Q0_25,0,2,3
8,143,15843,110,113,3,5,3,3,0.77464789,Q75_100,1,3,3
8,143,11486,80,46,3,5,2,2,0.56338028,Q50_75,0,1,2
8,143,17374,121,71,3,5,3,2,0.85211268,Q75_100,0,0,2
8,143,9007,62,141,3,4,2,3,0.43661972,Q25_50,0,1,3
8,143,3828,26,110,3,4,2,3,0.18309859,Q0_25,0,1,3
8,143,18128,126,110,3,5,3,3,0.88732394,Q75_100,0,1,3
8,143,10351,72,55,3,5,2,2,0.50704225,Q50_75,0,1,2
8,143,7333,51,40,3,4,2,2,0.35915493,Q25_50,0,1,2
8,143,781,5,66,3,3,1,2,0.03521127,Q0_25,0,0,2
8,143,6507,45,72,3,4,2,2,0.31690141,Q25_50,0,1,2
8,143,14165,99,8,3,5,2,1,0.6971831,Q50_75,0,0,1
8,143,12963,90,93,3,5,2,2,0.63380282,Q50_75,1,2,2
8,143,13450,94,8,3,5,2,1,0.66197183,Q50_75,0,0,1
8,143,12775,89,48,3,5,2,2,0.62676056,Q50_75,0,0,2
8,143,995,6,137,3,3,1,3,0.04225352,Q0_25,0,2,3
8,143,1909,13,50,3,4,2,2,0.0915493,Q0_25,0,0,2
8,143,16041,112,25,3,5,3,2,0.78873239,Q75_100,0,1,2
8,143,10024,70,14,3,5,2,2,0.49295775,Q25_50,0,1,2
8,143,12741,89,14,3,5,2,2,0.62676056,Q50_75,0,1,2
8,143,11691,81,108,3,5,2,3,0.57042254,Q50_75,0,1,3
8,143,19732,137,141,3,5,3,3,0.96478873,Q75_100,0,1,3
8,143,5606,39,29,3,4,2,2,0.27464789,Q25_50,0,1,2
8,143,12406,86,108,3,5,2,3,0.6056338,Q50_75,0,1,3
8,143,290,2,4,3,3,1,1,0.01408451,Q0_25,0,0,1
8,143,8560,59,123,3,4,2,3,0.41549296,Q25_50,1,3,3
8,143,12402,86,104,3,5,2,3,0.6056338,Q50_75,0,1,3
8,143,18301,127,140,3,5,3,3,0.8943662,Q75_100,0,1,3
8,143,18238,127,77,3,5,3,2,0.8943662,Q75_100,0,0,2
8,143,15299,106,141,3,5,3,3,0.74647887,Q50_75,0,2,3
8,143,10366,72,70,3,5,2,2,0.50704225,Q50_75,0,0,2
8,143,16446,115,1,3,5,3,1,0.80985915,Q75_100,0,0,1
8,143,6763,47,42,3,4,2,2,0.33098592,Q25_50,0,0,2
8,143,3955,27,94,3,4,2,2,0.19014085,Q0_25,0,0,2
8,143,11879,83,10,3,5,2,2,0.58450704,Q50_75,0,0,2
8,143,9590,67,9,3,4,2,1,0.47183099,Q25_50,0,0,1
8,143,9524,66,86,3,4,2,2,0.46478873,Q25_50,0,1,2
8,143,7984,55,119,3,4,2,3,0.38732394,Q25_50,0,2,3
8,143,11884,83,15,3,5,2,2,0.58450704,Q50_75,0,1,2
8,143,15902,111,29,3,5,3,2,0.78169014,Q75_100,0,0,2
8,143,1602,11,29,3,4,2,2,0.07746479,Q0_25,0,1,2
8,143,1873,13,14,3,4,2,2,0.0915493,Q0_25,0,1,2
8,143,18196,127,35,3,5,3,2,0.8943662,Q75_100,0,1,2
8,143,7014,49,7,3,4,2,1,0.34507042,Q25_50,0,0,1
8,143,18403,128,99,3,5,3,2,0.90140845,Q75_100,0,0,2
8,143,19656,137,65,3,5,3,2,0.96478873,Q75_100,0,1,2
8,143,16464,115,19,3,5,3,2,0.80985915,Q75_100,0,0,2
8,143,12654,88,70,3,5,2,2,0.61971831,Q50_75,0,1,2
8,143,19639,137,48,3,5,3,2,0.96478873,Q75_100,0,1,2
8,143,2852,19,135,3,4,2,3,0.13380282,Q0_25,0,2,3
8,143,15135,105,120,3,5,3,3,0.73943662,Q50_75,0,2,3
8,143,5982,41,119,3,4,2,3,0.28873239,Q25_50,0,2,3
8,143,16631,116,43,3,5,3,2,0.81690141,Q75_100,1,2,2
8,143,8644,60,64,3,4,2,2,0.42253521,Q25_50,0,1,2
8,143,5441,38,7,3,4,2,1,0.26760563,Q25_50,0,0,1
8,143,8886,62,20,3,4,2,2,0.43661972,Q25_50,0,0,2
8,143,19167,134,5,3,5,3,1,0.94366197,Q75_100,0,0,1
8,143,9432,65,137,3,4,2,3,0.45774648,Q25_50,0,2,3
8,143,19259,134,97,3,5,3,2,0.94366197,Q75_100,0,1,2
8,143,3122,21,119,3,4,2,3,0.14788732,Q0_25,0,2,3
8,143,6336,44,44,3,4,2,2,0.30985915,Q25_50,0,1,2
8,143,9057,63,48,3,4,2,2,0.44366197,Q25_50,0,1,2
8,143,10191,71,38,3,5,2,2,0.5,Q50_75,0,1,2
8,143,16757,117,26,3,5,3,2,0.82394366,Q75_100,0,1,2
8,143,12021,84,9,3,5,2,1,0.5915493,Q50_75,0,0,1
8,143,4430,30,140,3,4,2,3,0.21126761,Q0_25,0,1,3
8,143,11186,78,32,3,5,2,2,0.54929577,Q50_75,0,0,2
8,143,13160,92,4,3,5,2,1,0.64788732,Q50_75,0,0,1
8,143,5245,36,97,3,4,2,2,0.25352113,Q25_50,0,1,2
8,143,2563,17,132,3,4,2,3,0.11971831,Q0_25,0,2,3
8,143,10066,70,56,3,5,2,2,0.49295775,Q25_50,0,0,2
8,143,9961,69,94,3,4,2,2,0.48591549,Q25_50,0,1,2
8,143,8710,60,130,3,4,2,3,0.42253521,Q25_50,0,2,3
8,143,1432,10,2,3,4,2,1,0.07042254,Q0_25,0,0,1
8,143,1166,8,22,3,4,1,2,0.05633803,Q0_25,0,0,2
